Index,Rk,Player,Age,Date,League,Team,At,Opp,Result,GameNum,Week,Day,FantPt,PPR,DKPt,FDPt,Cmp,Att,YrdPass,TDPass,IntPass,AttRush,YdsRush,TDRush,Rec,YdsRec,TDRec,Fmb,FGM,FGA,XPM,XPA
4,3,Marcedes Lewis,28.225,12/30/2012,NFL,JAX,@,TEN,L 20-38,16,17,Sun,10.3,17.3,20.3,13.8,0,0,0,0,0,0,0,0,7,103,0,0,,,,
5,4,Rob Gronkowski,23.23,12/30/2012,NFL,NWE,,MIA,W 28-0,16,17,Sun,10.2,12.2,12.2,11.2,0,0,0,0,0,0,0,0,2,42,1,0,,,,
6,5,Will Heller,31.306,12/30/2012,NFL,DET,,CHI,L 24-26,16,17,Sun,8.9,10.9,10.9,9.9,0,0,0,0,0,0,0,0,2,29,1,0,,,,
7,6,Antonio Gates,32.195,12/30/2012,NFL,SDG,,OAK,W 24-21,16,17,Sun,7.5,9.5,9.5,8.5,0,0,0,0,0,0,0,0,2,15,1,0,,,,
8,7,Jermichael Finley,25.279,12/30/2012,NFL,GNB,@,MIN,L 34-37,16,17,Sun,7.2,15.2,15.2,11.2,0,0,0,0,0,0,0,0,8,72,0,0,,,,
9,8,Ed Dickson,25.158,12/30/2012,NFL,BAL,@,CIN,L 17-23,16,17,Sun,6.4,12.4,12.4,9.4,0,0,0,0,0,0,0,0,6,64,0,0,,,,
10,9,Ben Watson,32.012,12/30/2012,NFL,CLE,@,PIT,L 10-24,16,17,Sun,6.4,13.4,13.4,9.9,0,0,0,0,0,0,0,0,7,64,0,0,,,,
11,10,Coby Fleener,24.101,12/30/2012,NFL,IND,,HOU,W 28-16,16,17,Sun,6.1,7.1,7.1,6.6,0,0,0,0,0,0,0,0,1,1,1,0,,,,
12,11,Leonard Pope,29.111,12/30/2012,NFL,PIT,,CLE,W 24-10,16,17,Sun,6.1,7.1,7.1,6.6,0,0,0,0,0,0,0,0,1,1,1,0,,,,
13,12,Brandon Myers,27.117,12/30/2012,NFL,OAK,@,SDG,L 21-24,16,17,Sun,5.3,9.3,9.3,7.3,0,0,0,0,0,0,0,0,4,53,0,0,,,,
14,13,Tony Scheffler,29.319,12/30/2012,NFL,DET,,CHI,L 24-26,16,17,Sun,5.3,10.3,10.3,7.8,0,0,0,0,0,0,0,0,5,53,0,0,,,,
15,14,Luke Stocker,24.166,12/30/2012,NFL,TAM,@,ATL,W 22-17,16,17,Sun,5,8,8,6.5,0,0,0,0,0,0,0,0,3,50,0,0,,,,
16,15,Delanie Walker,28.14,12/30/2012,NFL,SFO,,ARI,W 27-13,16,17,Sun,5,7,7,6,0,0,0,0,0,0,0,0,2,50,0,0,,,,
17,16,Anthony McCoy,25.018,12/30/2012,NFL,SEA,,STL,W 20-13,16,17,Sun,4.9,5.9,5.9,5.4,0,0,0,0,0,0,0,0,1,49,0,0,,,,
18,17,Aaron Hernandez,23.054,12/30/2012,NFL,NWE,,MIA,W 28-0,16,17,Sun,4.4,9.4,9.4,6.9,0,0,0,0,0,0,0,0,5,44,0,0,,,,
19,18,Brent Celek,27.34,12/30/2012,NFL,PHI,@,NYG,L 7-42,16,17,Sun,4.3,7.3,7.3,5.8,0,0,0,0,0,0,0,0,3,43,0,0,,,,
20,19,Greg Olsen,27.294,12/30/2012,NFL,CAR,@,NOR,W 44-38,16,17,Sun,4.3,8.3,8.3,6.3,0,0,0,0,0,0,0,0,4,43,0,0,,,,
21,20,Tony Gonzalez,36.307,12/30/2012,NFL,ATL,,TAM,L 17-22,16,17,Sun,4.1,9.1,9.1,6.6,0,0,0,0,0,0,0,0,5,41,0,0,,,,
23,21,Jeff Cumberland,25.242,12/30/2012,NFL,NYJ,@,BUF,L 9-28,16,17,Sun,3.6,6.6,6.6,5.1,0,0,0,0,0,0,0,0,3,36,0,0,,,,
24,22,Anthony Fasano,28.254,12/30/2012,NFL,MIA,@,NWE,L 0-28,16,17,Sun,3.1,6.1,6.1,4.6,0,0,0,0,0,0,0,0,3,31,0,0,,,,
25,23,Owen Daniels,30.051,12/30/2012,NFL,HOU,@,IND,L 16-28,16,17,Sun,2.7,5.7,5.7,4.2,0,0,0,0,0,0,0,0,3,27,0,0,,,,
26,24,Tony Moeaki,25.205,12/30/2012,NFL,KAN,@,DEN,L 3-38,16,17,Sun,2.1,4.1,4.1,3.1,0,0,0,0,0,0,0,0,2,21,0,0,,,,
27,25,James Hanna,23.169,12/30/2012,NFL,DAL,@,WAS,L 18-28,16,17,Sun,2,5,5,3.5,0,0,0,0,0,0,0,0,3,20,0,0,,,,
28,26,Kyle Rudolph,23.051,12/30/2012,NFL,MIN,,GNB,W 37-34,16,17,Sun,2,4,4,3,0,0,0,0,0,0,0,0,2,20,0,0,,,,
29,27,Virgil Green,24.149,12/30/2012,NFL,DEN,,KAN,W 38-3,16,17,Sun,1.9,3.9,3.9,2.9,0,0,0,0,0,0,0,0,2,19,0,0,,,,
30,28,Taylor Thompson,23.072,12/30/2012,NFL,TEN,,JAX,W 38-20,16,17,Sun,1.9,3.9,3.9,2.9,0,0,0,0,0,0,0,0,2,19,0,0,,,,
31,29,Zach Miller,27.019,12/30/2012,NFL,SEA,,STL,W 20-13,16,17,Sun,1.8,4.8,4.8,3.3,0,0,0,0,0,0,0,0,3,18,0,0,,,,
32,30,Martellus Bennett,25.295,12/30/2012,NFL,NYG,,PHI,W 42-7,16,17,Sun,1.5,2.5,2.5,2,0,0,0,0,0,0,0,0,1,15,0,0,,,,
33,31,Joel Dreessen,30.157,12/30/2012,NFL,DEN,,KAN,W 38-3,16,17,Sun,1.5,3.5,3.5,2.5,0,0,0,0,0,0,0,0,2,15,0,0,,,,
34,32,Jacob Tamme,27.29,12/30/2012,NFL,DEN,,KAN,W 38-3,16,17,Sun,1.3,2.3,2.3,1.8,0,0,0,0,0,0,0,0,1,13,0,0,,,,
35,33,Jim Dray,25.365,12/30/2012,NFL,ARI,@,SFO,L 13-27,16,17,Sun,1.2,2.2,2.2,1.7,0,0,0,0,0,0,0,0,1,12,0,0,,,,
36,34,Brandon Pettigrew,27.311,12/30/2012,NFL,DET,,CHI,L 24-26,16,17,Sun,1.1,3.1,3.1,2.1,0,0,0,0,0,0,0,0,2,11,0,0,,,,
37,35,Jeff King,29.315,12/30/2012,NFL,ARI,@,SFO,L 13-27,16,17,Sun,1,4,4,2.5,0,0,0,0,0,0,0,0,3,10,0,0,,,,
38,36,Matthew Mulligan,27.347,12/30/2012,NFL,STL,@,SEA,L 13-20,16,17,Sun,1,2,2,1.5,0,0,0,0,0,0,0,0,1,10,0,0,,,,
2,1,Jared Cook,26.154,9/8/2013,NFL,STL,,ARI,W 27-24,1,1,Sun,24.1,31.1,35.1,27.6,0,0,0,0,0,0,0,0,7,141,2,1,,,,
3,2,Julius Thomas,25.07,9/5/2013,NFL,DEN,,BAL,W 49-27,1,1,Thu,23,28,31,25.5,0,0,0,0,0,0,0,0,5,110,2,0,,,,
4,3,Vernon Davis,29.22,9/8/2013,NFL,SFO,,GNB,W 34-28,1,1,Sun,21.8,27.8,27.8,24.8,0,0,0,0,0,0,0,0,6,98,2,0,,,,
5,4,Jason Witten,31.125,9/8/2013,NFL,DAL,,NYG,W 36-31,1,1,Sun,19,27,27,23,0,0,0,0,0,0,0,0,8,70,2,0,,,,
6,5,Owen Daniels,30.304,9/9/2013,NFL,HOU,@,SDG,W 31-28,1,1,Mon,18.7,23.7,23.7,21.2,0,0,0,0,0,0,0,0,5,67,2,0,,,,
7,6,Jordan Cameron,25.032,9/8/2013,NFL,CLE,,MIA,L 10-23,1,1,Sun,16.8,25.8,28.8,21.3,0,0,0,0,0,0,0,0,9,108,1,0,,,,
8,7,Kellen Winslow,30.049,9/8/2013,NFL,NYJ,,TAM,W 18-17,1,1,Sun,13.9,20.9,20.9,17.4,0,0,0,0,0,0,0,0,7,79,1,0,,,,
9,8,Brandon Myers,28.004,9/8/2013,NFL,NYG,@,DAL,L 31-36,1,1,Sun,12.6,19.6,19.6,16.1,0,0,0,0,0,0,0,0,7,66,1,0,,,,
10,9,Brent Celek,28.227,9/9/2013,NFL,PHI,@,WAS,W 33-27,1,1,Mon,11.6,13.6,13.6,12.6,0,0,0,0,0,0,0,0,2,56,1,0,,,,
11,10,Jermichael Finley,26.166,9/8/2013,NFL,GNB,@,SFO,L 28-34,1,1,Sun,11.6,16.6,16.6,14.1,0,0,0,0,0,0,0,0,5,56,1,0,,,,
12,11,Martellus Bennett,26.182,9/8/2013,NFL,CHI,,CIN,W 24-21,1,1,Sun,10.9,13.9,13.9,12.4,0,0,0,0,0,0,0,0,3,49,1,0,,,,
13,12,Jimmy Graham,26.288,9/8/2013,NFL,NOR,,ATL,W 23-17,1,1,Sun,10.5,14.5,14.5,12.5,0,0,0,0,0,0,0,0,4,45,1,0,,,,
14,13,Tony Gonzalez,37.193,9/8/2013,NFL,ATL,@,NOR,L 17-23,1,1,Sun,9.6,12.6,12.6,11.1,0,0,0,0,0,0,0,0,3,36,1,0,,,,
15,14,Dallas Clark,34.085,9/5/2013,NFL,BAL,@,DEN,L 27-49,1,1,Thu,8.7,15.7,15.7,12.2,0,0,0,0,0,0,0,0,7,87,0,0,,,,
16,15,Joseph Fauria,23.235,9/8/2013,NFL,DET,,MIN,W 34-24,1,1,Sun,8.7,11.7,11.7,10.2,0,0,0,0,0,0,0,0,3,27,1,0,,,,
17,16,Garrett Graham,27.036,9/9/2013,NFL,HOU,@,SDG,W 31-28,1,1,Mon,8.7,12.7,12.7,10.7,0,0,0,0,0,0,0,0,4,27,1,0,,,,
18,17,Dwayne Allen,23.196,9/8/2013,NFL,IND,,OAK,W 21-17,1,1,Sun,8,9,9,8.5,0,0,0,0,0,0,0,0,1,20,1,0,,,,
19,18,Greg Olsen,28.181,9/8/2013,NFL,CAR,,SEA,L 7-12,1,1,Sun,5.6,10.6,10.6,8.1,0,0,0,0,0,0,0,0,5,56,0,0,,,,
20,19,Charles Clay,24.207,9/8/2013,NFL,MIA,@,CLE,W 23-10,1,1,Sun,5.4,10.4,10.4,7.9,0,0,0,0,0,0,0,0,5,54,0,0,,,,
21,20,Antonio Gates,33.083,9/9/2013,NFL,SDG,,HOU,L 28-31,1,1,Mon,4.9,6.9,6.9,5.9,0,0,0,0,0,0,0,0,2,49,0,0,,,,
23,21,Tyler Eifert,23,9/8/2013,NFL,CIN,@,CHI,L 21-24,1,1,Sun,4.7,9.7,9.7,7.2,0,0,0,0,0,0,0,0,5,47,0,0,,,,
24,22,Zach Miller,27.271,9/8/2013,NFL,SEA,@,CAR,W 12-7,1,1,Sun,4.2,7.2,7.2,5.7,0,0,0,0,0,0,0,0,3,42,0,0,,,,
25,23,Jeron Mastrud,25.265,9/8/2013,NFL,OAK,@,IND,L 17-21,1,1,Sun,4.1,5.1,5.1,4.6,0,0,0,0,0,0,0,0,1,41,0,0,,,,
26,24,Delanie Walker,29.027,9/8/2013,NFL,TEN,@,PIT,W 16-9,1,1,Sun,4,7,7,5.5,0,0,0,0,0,0,0,0,3,40,0,1,,,,
27,25,Scott Chandler,28.047,9/8/2013,NFL,BUF,,NWE,L 21-23,1,1,Sun,3.8,7.8,7.8,5.8,0,0,0,0,0,0,0,0,4,38,0,0,,,,
28,26,Jordan Reed,23.068,9/9/2013,NFL,WAS,,PHI,L 27-33,1,1,Mon,3.8,8.8,8.8,6.3,0,0,0,0,0,0,0,0,5,38,0,0,,,,
29,27,Jermaine Gresham,25.084,9/8/2013,NFL,CIN,@,CHI,L 21-24,1,1,Sun,3.5,8.5,8.5,6,0,0,0,0,0,0,0,0,5,35,0,0,,,,
30,28,Allen Reisner,24.344,9/8/2013,NFL,JAX,,KAN,L 2-28,1,1,Sun,3.1,6.1,6.1,4.6,0,0,0,0,0,0,0,0,3,31,0,0,,,,
31,29,Kyle Rudolph,23.303,9/8/2013,NFL,MIN,@,DET,L 24-34,1,1,Sun,2.7,4.7,4.7,3.7,0,0,0,0,0,0,0,0,2,27,0,0,,,,
32,30,Mychal Rivera,23,9/8/2013,NFL,OAK,@,IND,L 17-21,1,1,Sun,2.6,4.6,4.6,3.6,0,0,0,0,0,0,0,0,2,26,0,0,,,,
33,31,Lance Kendricks,25.221,9/8/2013,NFL,STL,,ARI,W 27-24,1,1,Sun,2.5,5.5,5.5,4,0,0,0,0,0,0,0,0,3,25,0,0,,,,
34,32,Vance McDonald,23.087,9/8/2013,NFL,SFO,,GNB,W 34-28,1,1,Sun,2.5,3.5,3.5,3,0,0,0,0,0,0,0,0,1,25,0,0,,,,
35,33,Fred Davis,27.237,9/9/2013,NFL,WAS,,PHI,L 27-33,1,1,Mon,2.2,4.2,4.2,3.2,0,0,0,0,0,0,0,0,2,22,0,0,,,,
36,34,Jim Dray,26.251,9/8/2013,NFL,ARI,@,STL,L 24-27,1,1,Sun,2.1,4.1,4.1,3.1,0,0,0,0,0,0,0,0,2,21,0,0,,,,
37,35,Kory Sperry,28.151,9/8/2013,NFL,ARI,@,STL,L 24-27,1,1,Sun,1.6,2.6,2.6,2.1,0,0,0,0,0,0,0,0,1,16,0,0,,,,
38,36,Ed Dickson,26.042,9/5/2013,NFL,BAL,@,DEN,L 27-49,1,1,Thu,1.3,2.3,2.3,1.8,0,0,0,0,0,0,0,0,1,13,0,0,,,,
39,37,Zach Ertz,22.303,9/9/2013,NFL,PHI,@,WAS,W 33-27,1,1,Mon,1.1,2.1,2.1,1.6,0,0,0,0,0,0,0,0,1,11,0,0,,,,
2,1,Jimmy Graham,26.295,9/15/2013,NFL,NOR,@,TAM,W 16-14,2,2,Sun,23.9,33.9,36.9,28.9,0,0,0,0,0,0,0,0,10,179,1,0,,,,
3,2,Martellus Bennett,26.189,9/15/2013,NFL,CHI,,MIN,W 31-30,2,2,Sun,19.6,26.6,26.6,23.1,0,0,0,0,0,0,0,0,7,76,2,0,,,,
4,3,Charles Clay,24.214,9/15/2013,NFL,MIA,@,IND,W 24-20,2,2,Sun,17,22,25,19.5,0,0,0,0,0,1,1,1,5,109,0,0,,,,
5,4,Greg Olsen,28.188,9/15/2013,NFL,CAR,@,BUF,L 23-24,2,2,Sun,14.4,21.4,21.4,17.9,0,0,0,0,0,0,0,0,7,84,1,0,,,,
6,5,Coby Fleener,24.36,9/15/2013,NFL,IND,,MIA,L 20-24,2,2,Sun,12.9,16.9,16.9,14.9,0,0,0,0,0,0,0,0,4,69,1,0,,,,
7,6,Jermichael Finley,26.173,9/15/2013,NFL,GNB,,WAS,W 38-20,2,2,Sun,12.5,18.5,18.5,15.5,0,0,0,0,0,0,0,0,6,65,1,0,,,,
8,7,Julius Thomas,25.08,9/15/2013,NFL,DEN,@,NYG,W 41-23,2,2,Sun,10.7,16.7,16.7,13.7,0,0,0,0,0,0,0,0,6,47,1,0,,,,
9,8,Antonio Gates,33.089,9/15/2013,NFL,SDG,@,PHI,W 33-30,2,2,Sun,10.4,18.4,22.4,14.4,0,0,0,0,0,0,0,0,8,124,0,1,,,,
10,9,Kyle Rudolph,23.31,9/15/2013,NFL,MIN,@,CHI,L 30-31,2,2,Sun,10.2,13.2,13.2,11.7,0,0,0,0,0,0,0,0,3,42,1,0,,,,
11,10,Jordan Cameron,25.039,9/15/2013,NFL,CLE,@,BAL,L 6-14,2,2,Sun,9.5,14.5,14.5,12,0,0,0,0,0,0,0,0,5,95,0,0,,,,
12,11,Clay Harbor,26.075,9/15/2013,NFL,JAX,@,OAK,L 9-19,2,2,Sun,9.4,12.4,12.4,10.9,0,0,0,0,0,0,0,0,3,34,1,0,,,,
13,12,Garrett Graham,27.042,9/15/2013,NFL,HOU,,TEN,W 30-24,2,2,Sun,9,12,12,10.5,0,0,0,0,0,0,0,0,3,30,1,0,,,,
14,13,Owen Daniels,30.31,9/15/2013,NFL,HOU,,TEN,W 30-24,2,2,Sun,8.4,10.4,10.4,9.4,0,0,0,0,0,0,0,0,2,24,1,0,,,,
15,14,Jordan Reed,23.074,9/15/2013,NFL,WAS,@,GNB,L 20-38,2,2,Sun,7.8,10.8,10.8,9.3,0,0,0,0,0,0,0,0,3,18,1,0,,,,
16,15,Brandon Myers,28.011,9/15/2013,NFL,NYG,,DEN,L 23-41,2,2,Sun,7.4,13.4,13.4,10.4,0,0,0,0,0,0,0,0,6,74,0,0,,,,
17,16,Delanie Walker,29.034,9/15/2013,NFL,TEN,@,HOU,L 24-30,2,2,Sun,7,8,8,7.5,0,0,0,0,0,0,0,0,1,10,1,0,,,,
18,17,Tyler Eifert,23.008,9/16/2013,NFL,CIN,,PIT,W 20-10,2,2,Mon,6.6,9.6,9.6,8.1,0,0,0,0,0,0,0,0,3,66,0,0,,,,
19,18,Jermaine Gresham,25.092,9/16/2013,NFL,CIN,,PIT,W 20-10,2,2,Mon,6.6,12.6,12.6,9.6,0,0,0,0,0,0,0,0,6,66,0,0,,,,
20,19,Zach Ertz,22.309,9/15/2013,NFL,PHI,,SDG,L 30-33,2,2,Sun,5.8,7.8,7.8,6.8,0,0,0,0,0,0,0,0,2,58,0,0,,,,
21,20,Nate Byham,25.08,9/15/2013,NFL,TAM,,NOR,L 14-16,2,2,Sun,3.4,4.4,4.4,3.9,0,0,0,0,0,0,0,0,1,34,0,0,,,,
23,21,Tony Gonzalez,37.2,9/15/2013,NFL,ATL,,STL,W 31-24,2,2,Sun,3.3,7.3,7.3,5.3,0,0,0,0,0,0,0,0,4,33,0,0,,,,
24,22,Brandon Pettigrew,28.204,9/15/2013,NFL,DET,@,ARI,L 21-25,2,2,Sun,3.2,6.2,6.2,4.7,0,0,0,0,0,0,0,0,3,32,0,0,,,,
25,23,Mychal Rivera,23.007,9/15/2013,NFL,OAK,,JAX,W 19-9,2,2,Sun,3.2,6.2,6.2,4.7,0,0,0,0,0,0,0,0,3,32,0,0,,,,
26,24,Larry Donnell,24.318,9/15/2013,NFL,NYG,,DEN,L 23-41,2,2,Sun,3.1,6.1,6.1,4.6,0,0,0,0,0,0,0,0,3,31,0,0,,,,
27,25,Jim Dray,26.258,9/15/2013,NFL,ARI,,DET,W 25-21,2,2,Sun,3.1,8.1,8.1,5.6,0,0,0,0,0,0,0,0,5,31,0,0,,,,
28,26,Sean McGrath,25.286,9/15/2013,NFL,KAN,,DAL,W 17-16,2,2,Sun,3.1,5.1,5.1,4.1,0,0,0,0,0,0,0,0,2,31,0,0,,,,
29,27,David Paulson,24.206,9/16/2013,NFL,PIT,@,CIN,L 10-20,2,2,Mon,2.9,5.9,6.9,4.4,0,0,0,0,0,0,0,0,3,49,0,1,,,,
30,28,Anthony Fasano,29.148,9/15/2013,NFL,KAN,,DAL,W 17-16,2,2,Sun,2.6,4.6,4.6,3.6,0,0,0,0,0,0,0,0,2,26,0,0,,,,
31,29,Lance Kendricks,25.228,9/15/2013,NFL,STL,@,ATL,L 24-31,2,2,Sun,2.3,4.3,4.3,3.3,0,0,0,0,0,0,0,0,2,23,0,0,,,,
32,30,Zach Miller,27.278,9/15/2013,NFL,SEA,,SFO,W 29-3,2,2,Sun,2.2,4.2,4.2,3.2,0,0,0,0,0,0,0,0,2,22,0,0,,,,
33,31,Vernon Davis,29.227,9/15/2013,NFL,SFO,@,SEA,L 3-29,2,2,Sun,2,5,5,3.5,0,0,0,0,0,0,0,0,3,20,0,0,,,,
34,32,James Hanna,24.063,9/15/2013,NFL,DAL,@,KAN,L 16-17,2,2,Sun,2,6,6,4,0,0,0,0,0,0,0,0,4,20,0,0,,,,
35,33,Vance McDonald,23.094,9/15/2013,NFL,SFO,@,SEA,L 3-29,2,2,Sun,1.9,2.9,2.9,2.4,0,0,0,0,0,0,0,0,1,19,0,0,,,,
36,34,Billy Bajema,30.319,9/15/2013,NFL,BAL,,CLE,W 14-6,2,2,Sun,1.8,2.8,2.8,2.3,0,0,0,0,0,0,0,0,1,18,0,0,,,,
37,35,Kellen Winslow,30.053,9/12/2013,NFL,NYJ,@,NWE,L 10-13,2,2,Thu,1.6,4.6,4.6,3.1,0,0,0,0,0,0,0,0,3,16,0,0,,,,
38,36,Dominique Jones,26.031,9/15/2013,NFL,IND,,MIA,L 20-24,2,2,Sun,1.3,2.3,2.3,1.8,0,0,0,0,0,0,0,0,1,13,0,0,,,,
39,37,Logan Paulsen,26.201,9/15/2013,NFL,WAS,@,GNB,L 20-38,2,2,Sun,1.3,3.3,3.3,2.3,0,0,0,0,0,0,0,0,2,13,0,0,,,,
40,38,Bear Pascoe,27.204,9/15/2013,NFL,NYG,,DEN,L 23-41,2,2,Sun,1.2,3.2,3.2,2.2,0,0,0,0,0,0,0,0,2,12,0,0,,,,
41,39,Jason Witten,31.132,9/15/2013,NFL,DAL,@,KAN,L 16-17,2,2,Sun,1.2,4.2,4.2,2.7,0,0,0,0,0,0,0,0,3,12,0,0,,,,
42,40,Scott Chandler,28.054,9/15/2013,NFL,BUF,,CAR,W 24-23,2,2,Sun,1,4,4,2.5,0,0,0,0,0,0,0,0,3,10,0,0,,,,
44,41,Jared Cook,26.161,9/15/2013,NFL,STL,@,ATL,L 24-31,2,2,Sun,1,2,2,1.5,0,0,0,0,0,0,0,0,1,10,0,0,,,,
2,1,Jimmy Graham,26.302,9/22/2013,NFL,NOR,,ARI,W 31-7,3,3,Sun,25.4,34.4,37.4,29.9,0,0,0,0,0,0,0,0,9,134,2,0,,,,
3,2,Jordan Cameron,25.046,9/22/2013,NFL,CLE,@,MIN,W 31-27,3,3,Sun,24.6,30.6,30.6,27.6,0,0,0,0,0,0,0,0,6,66,3,0,,,,
4,3,Scott Chandler,28.061,9/22/2013,NFL,BUF,@,NYJ,L 20-27,3,3,Sun,13.9,18.9,18.9,16.4,0,0,0,0,0,0,0,0,5,79,1,0,,,,
5,4,Zach Miller,27.285,9/22/2013,NFL,SEA,,JAX,W 45-17,3,3,Sun,12.5,14.5,14.5,13.5,0,0,0,0,0,0,0,0,2,5,2,0,,,,
6,5,Antonio Gates,33.096,9/22/2013,NFL,SDG,@,TEN,L 17-20,3,3,Sun,11.5,16.5,16.5,14,0,0,0,0,0,0,0,0,5,55,1,0,,,,
7,6,Julius Thomas,25.088,9/23/2013,NFL,DEN,,OAK,W 37-21,3,3,Mon,9.7,12.7,12.7,11.2,0,0,0,0,0,0,0,0,3,37,1,0,,,,
8,7,Gavin Escobar,22.231,9/22/2013,NFL,DAL,,STL,W 31-7,3,3,Sun,8.4,9.4,9.4,8.9,0,0,0,0,0,0,0,0,1,24,1,0,,,,
9,8,Luke Willson,23.25,9/22/2013,NFL,SEA,,JAX,W 45-17,3,3,Sun,7.6,12.6,12.6,10.1,0,0,0,0,0,0,0,0,5,76,0,0,,,,
10,9,Jason Witten,31.139,9/22/2013,NFL,DAL,,STL,W 31-7,3,3,Sun,6.7,11.7,11.7,9.2,0,0,0,0,0,0,0,0,5,67,0,0,,,,
11,10,Joseph Fauria,23.249,9/22/2013,NFL,DET,@,WAS,W 27-20,3,3,Sun,6.5,7.5,7.5,7,0,0,0,0,0,0,0,0,1,5,1,0,,,,
12,11,Levine Toilolo,22.054,9/22/2013,NFL,ATL,@,MIA,L 23-27,3,3,Sun,6.2,7.2,7.2,6.7,0,0,0,0,0,0,0,0,1,2,1,0,,,,
13,12,Dion Sims,22.216,9/22/2013,NFL,MIA,,ATL,W 27-23,3,3,Sun,6.1,7.1,7.1,6.6,0,0,0,0,0,0,0,0,1,1,1,0,,,,
14,13,Greg Olsen,28.195,9/22/2013,NFL,CAR,,NYG,W 38-0,3,3,Sun,5.4,9.4,9.4,7.4,0,0,0,0,0,0,0,0,4,54,0,0,,,,
15,14,Logan Paulsen,26.208,9/22/2013,NFL,WAS,,DET,L 20-27,3,3,Sun,5.1,9.1,9.1,7.1,0,0,0,0,0,0,0,0,4,51,0,0,,,,
16,15,Jordan Reed,23.081,9/22/2013,NFL,WAS,,DET,L 20-27,3,3,Sun,5,10,10,7.5,0,0,0,0,0,0,0,0,5,50,0,0,,,,
17,16,Delanie Walker,29.041,9/22/2013,NFL,TEN,,SDG,W 20-17,3,3,Sun,4.9,9.9,9.9,7.4,0,0,0,0,0,0,0,0,5,49,0,0,,,,
18,17,Ladarius Green,23.116,9/22/2013,NFL,SDG,@,TEN,L 17-20,3,3,Sun,4.8,6.8,6.8,5.8,0,0,0,0,0,0,0,0,2,48,0,0,,,,
19,18,Dallas Clark,34.102,9/22/2013,NFL,BAL,,HOU,W 30-9,3,3,Sun,4.6,8.6,8.6,6.6,0,0,0,0,0,0,0,0,4,46,0,0,,,,
20,19,Jared Cook,26.168,9/22/2013,NFL,STL,@,DAL,L 7-31,3,3,Sun,4.4,9.4,9.4,6.9,0,0,0,0,0,0,0,0,5,44,0,0,,,,
21,20,Charles Clay,24.221,9/22/2013,NFL,MIA,,ATL,W 27-23,3,3,Sun,4,8,8,6,0,0,0,0,0,0,0,0,4,40,0,0,,,,
23,21,Lance Kendricks,25.235,9/22/2013,NFL,STL,@,DAL,L 7-31,3,3,Sun,3.6,8.6,8.6,6.1,0,0,0,0,0,0,0,0,5,36,0,0,,,,
24,22,Heath Miller,30.335,9/22/2013,NFL,PIT,,CHI,L 23-40,3,3,Sun,3.5,6.5,6.5,5,0,0,0,0,0,0,0,0,3,35,0,0,,,,
25,23,Brandon Myers,28.018,9/22/2013,NFL,NYG,@,CAR,L 0-38,3,3,Sun,3.3,6.3,6.3,4.8,0,0,0,0,0,0,0,0,3,33,0,0,,,,
26,24,Michael Hoomanawanui,25.08,9/22/2013,NFL,NWE,,TAM,W 23-3,3,3,Sun,3.1,5.1,5.1,4.1,0,0,0,0,0,0,0,0,2,31,0,0,,,,
27,25,Sean McGrath,25.29,9/19/2013,NFL,KAN,@,PHI,W 26-16,3,3,Thu,3.1,7.1,7.1,5.1,0,0,0,0,0,0,0,0,4,31,0,0,,,,
28,26,Garrett Celek,25.116,9/22/2013,NFL,SFO,,IND,L 7-27,3,3,Sun,3,4,4,3.5,0,0,0,0,0,0,0,0,1,30,0,0,,,,
29,27,Owen Daniels,30.317,9/22/2013,NFL,HOU,@,BAL,L 9-30,3,3,Sun,2.9,7.9,7.9,5.4,0,0,0,0,0,0,0,0,5,29,0,0,,,,
30,28,Kyle Rudolph,23.317,9/22/2013,NFL,MIN,,CLE,L 27-31,3,3,Sun,2.8,7.8,7.8,5.3,0,0,0,0,0,0,0,0,5,28,0,0,,,,
31,29,Jeff Cumberland,26.143,9/22/2013,NFL,NYJ,,BUF,W 27-20,3,3,Sun,2.6,5.6,5.6,4.1,0,0,0,0,0,0,0,0,3,26,0,0,,,,
32,30,Tony Gonzalez,37.207,9/22/2013,NFL,ATL,@,MIA,L 23-27,3,3,Sun,2.4,6.4,6.4,4.4,0,0,0,0,0,0,0,0,4,24,0,0,,,,
33,31,Andrew Quarless,24.351,9/22/2013,NFL,GNB,@,CIN,L 30-34,3,3,Sun,2.1,5.1,5.1,3.6,0,0,0,0,0,0,0,0,3,21,0,0,,,,
34,32,Mychal Rivera,23.015,9/23/2013,NFL,OAK,@,DEN,L 21-37,3,3,Mon,2.1,4.1,4.1,3.1,0,0,0,0,0,0,0,0,2,21,0,0,,,,
35,33,Brent Celek,28.237,9/19/2013,NFL,PHI,,KAN,L 16-26,3,3,Thu,1.8,3.8,3.8,2.8,0,0,0,0,0,0,0,0,2,18,0,0,,,,
36,34,Ben Watson,32.278,9/22/2013,NFL,NOR,,ARI,W 31-7,3,3,Sun,1.4,2.4,2.4,1.9,0,0,0,0,0,0,0,0,1,14,0,0,,,,
37,35,Coby Fleener,25.002,9/22/2013,NFL,IND,@,SFO,W 27-7,3,3,Sun,1.3,3.3,3.3,2.3,0,0,0,0,0,0,0,0,2,13,0,0,,,,
38,36,Rob Housler,25.189,9/22/2013,NFL,ARI,@,NOR,L 7-31,3,3,Sun,1.3,2.3,2.3,1.8,0,0,0,0,0,0,0,0,1,13,0,0,,,,
