Index,Rk,Player,Age,Date,League,Team,At,Opp,Result,GameNum,Week,Day,FantPt,PPR,DKPt,FDPt,Cmp,Att,YrdPass,TDPass,IntPass,AttRush,YdsRush,TDRush,Rec,YdsRec,TDRec,Fmb,FGM,FGA,XPM,XPA
55,52,Devin Aromashodu,27.202,12/11/2011,NFL,MIN,@,DET,L 28-34,13,14,Sun,4.7,8.7,8.7,6.7,0,0,0,0,0,0,0,0,4,47,0,0,,,,
56,53,Pierre Garcon,25.125,12/11/2011,NFL,IND,@,BAL,L 10-24,13,14,Sun,4.6,9.6,9.6,7.1,0,0,0,0,0,0,0,0,5,46,0,0,,,,
57,54,Randall Cobb,21.111,12/11/2011,NFL,GNB,,OAK,W 46-16,13,14,Sun,4.5,6.5,6.5,5.5,0,0,0,0,0,0,0,0,2,45,0,0,,,,
58,55,Jarett Dillard,25.355,12/11/2011,NFL,JAX,,TAM,W 41-14,13,14,Sun,4.5,9.5,9.5,7,0,0,0,0,0,0,0,0,5,45,0,0,,,,
59,56,Steve Breaston,28.113,12/11/2011,NFL,KAN,@,NYJ,L 10-37,13,14,Sun,4.4,8.4,8.4,6.4,0,0,0,0,0,0,0,0,4,44,0,0,,,,
61,58,Reggie Wayne,33.024,12/11/2011,NFL,IND,@,BAL,L 10-24,13,14,Sun,4.1,8.1,8.1,6.1,0,0,0,0,0,0,0,0,4,41,0,0,,,,
62,59,Calvin Johnson,26.073,12/11/2011,NFL,DET,,MIN,W 34-28,13,14,Sun,4,7,7,5.5,0,0,0,0,0,1,11,0,3,29,0,0,,,,
63,60,Jacoby Jones,27.153,12/11/2011,NFL,HOU,@,CIN,W 20-19,13,14,Sun,3.9,6.9,6.9,5.4,0,0,0,0,0,0,0,0,3,39,0,0,,,,
65,61,Johnny Knox,25.038,12/11/2011,NFL,CHI,@,DEN,L 10-13,13,14,Sun,3.7,6.7,6.7,5.2,0,0,0,0,0,0,0,0,3,37,0,0,,,,
66,62,Devery Henderson,29.26,12/11/2011,NFL,NOR,@,TEN,W 22-17,13,14,Sun,3.6,6.6,6.6,5.1,0,0,0,0,0,0,0,0,3,36,0,0,,,,
67,63,Jason Avant,28.235,12/11/2011,NFL,PHI,@,MIA,W 26-10,13,14,Sun,3.5,5.5,5.5,4.5,0,0,0,0,0,0,0,0,2,35,0,0,,,,
68,64,Mike Williams,24.207,12/11/2011,NFL,TAM,@,JAX,L 14-41,13,14,Sun,3.5,6.5,6.5,5,0,0,0,0,0,0,0,0,3,35,0,0,,,,
69,65,Eric Decker,24.271,12/11/2011,NFL,DEN,,CHI,W 13-10,13,14,Sun,3.3,6.3,6.3,4.8,0,0,0,0,0,0,0,0,3,33,0,0,,,,
70,66,Greg Camarillo,29.237,12/11/2011,NFL,MIN,@,DET,L 28-34,13,14,Sun,3.1,5.1,5.1,4.1,0,0,0,0,0,0,0,0,2,31,0,0,,,,
71,67,Riley Cooper,24.093,12/11/2011,NFL,PHI,@,MIA,W 26-10,13,14,Sun,2.9,3.9,3.9,3.4,0,0,0,0,0,0,0,0,1,29,0,0,,,,
72,68,Malcom Floyd,30.094,12/11/2011,NFL,SDG,,BUF,W 37-10,13,14,Sun,2.9,4.9,4.9,3.9,0,0,0,0,0,0,0,0,2,29,0,0,,,,
73,69,James Jones,27.255,12/11/2011,NFL,GNB,,OAK,W 46-16,13,14,Sun,2.9,4.9,4.9,3.9,0,0,0,0,0,0,0,0,2,29,0,0,,,,
74,70,Legedu Naanee,28.086,12/11/2011,NFL,CAR,,ATL,L 23-31,13,14,Sun,2.9,4.9,4.9,3.9,0,0,0,0,0,0,0,0,2,29,0,0,,,,
75,71,Jonathan Baldwin,22.123,12/11/2011,NFL,KAN,@,NYJ,L 10-37,13,14,Sun,2.8,4.8,4.8,3.8,0,0,0,0,0,0,0,0,2,28,0,0,,,,
76,72,Derek Hagan,27.081,12/11/2011,NFL,BUF,@,SDG,L 10-37,13,14,Sun,2.8,4.8,4.8,3.8,0,0,0,0,0,0,0,0,2,28,0,0,,,,
77,73,Brandon LaFell,25.037,12/11/2011,NFL,CAR,,ATL,L 23-31,13,14,Sun,2.8,4.8,4.8,3.8,0,0,0,0,0,0,0,0,2,28,0,0,,,,
78,74,Nate Burleson,30.114,12/11/2011,NFL,DET,,MIN,W 34-28,13,14,Sun,2.6,5.6,5.6,4.1,0,0,0,0,0,1,1,0,3,25,0,0,,,,
79,75,Andrew Hawkins,25.276,12/11/2011,NFL,CIN,,HOU,L 19-20,13,14,Sun,2.6,3.6,3.6,3.1,0,0,0,0,0,1,4,0,1,22,0,0,,,,
81,77,Brian Hartline,25.019,12/11/2011,NFL,MIA,,PHI,L 10-26,13,14,Sun,2.4,3.4,3.4,2.9,0,0,0,0,0,0,0,0,1,24,0,0,,,,
82,78,Kassim Osgood,31.205,12/11/2011,NFL,JAX,,TAM,W 41-14,13,14,Sun,2.3,5.3,5.3,3.8,0,0,0,0,0,0,0,0,3,23,0,0,,,,
83,79,Roy Williams,29.356,12/11/2011,NFL,CHI,@,DEN,L 10-13,13,14,Sun,2.2,4.2,4.2,3.2,0,0,0,0,0,0,0,0,2,22,0,0,,,,
84,80,Lee Evans,30.275,12/11/2011,NFL,BAL,,IND,W 24-10,13,14,Sun,2.1,3.1,3.1,2.6,0,0,0,0,0,0,0,0,1,21,0,0,,,,
86,81,Dezmon Briscoe,22.102,12/11/2011,NFL,TAM,@,JAX,L 14-41,13,14,Sun,2,5,5,3.5,0,0,0,0,0,0,0,0,3,20,0,0,,,,
87,82,Greg Jennings,28.081,12/11/2011,NFL,GNB,,OAK,W 46-16,13,14,Sun,2,4,4,3,0,0,0,0,0,0,0,0,2,20,0,0,,,,
88,83,Lance Moore,28.102,12/11/2011,NFL,NOR,@,TEN,W 22-17,13,14,Sun,2,6,6,4,0,0,0,0,0,0,0,0,4,20,0,0,,,,
89,84,David Nelson,25.034,12/11/2011,NFL,BUF,@,SDG,L 10-37,13,14,Sun,2,4,4,3,0,0,0,0,0,0,0,0,2,20,0,0,,,,
90,85,Chastin West,24.224,12/11/2011,NFL,JAX,,TAM,W 41-14,13,14,Sun,1.9,3.9,3.9,2.9,0,0,0,0,0,0,0,0,2,19,0,0,,,,
91,86,Chad Johnson,33.336,12/11/2011,NFL,NWE,@,WAS,W 34-27,13,14,Sun,1.5,2.5,2.5,2,0,0,0,0,0,0,0,0,1,15,0,0,,,,
92,87,Robert Meachem,27.074,12/11/2011,NFL,NOR,@,TEN,W 22-17,13,14,Sun,1.5,2.5,2.5,2,0,0,0,0,0,0,0,0,1,15,0,0,,,,
93,88,Preston Parker,24.301,12/11/2011,NFL,TAM,@,JAX,L 14-41,13,14,Sun,1.5,4.5,5.5,3,0,0,0,0,0,0,0,0,3,35,0,2,,,,
94,89,Ted Ginn,26.243,12/11/2011,NFL,SFO,@,ARI,L 19-21,13,14,Sun,1.4,3.4,3.4,2.4,0,0,0,0,0,0,0,0,2,14,0,0,,,,
95,90,Chaz Schilens,26.034,12/11/2011,NFL,OAK,@,GNB,L 16-46,13,14,Sun,1.4,2.4,2.4,1.9,0,0,0,0,0,0,0,0,1,14,0,0,,,,
96,91,Jeremy Maclin,23.214,12/11/2011,NFL,PHI,@,MIA,W 26-10,13,14,Sun,1.3,2.3,2.3,1.8,0,0,0,0,0,0,0,0,1,13,0,0,,,,
100,95,Harry Douglas,27.086,12/11/2011,NFL,ATL,@,CAR,W 31-23,13,14,Sun,1.2,3.2,3.2,2.2,0,0,0,0,0,0,0,0,2,12,0,0,,,,
102,97,Andre Caldwell,26.24,12/11/2011,NFL,CIN,,HOU,L 19-20,13,14,Sun,1,3,3,2,0,0,0,0,0,0,0,0,2,10,0,0,,,,
103,98,Patrick Turner,24.206,12/11/2011,NFL,NYJ,,KAN,W 37-10,13,14,Sun,1,2,2,1.5,0,0,0,0,0,0,0,0,1,10,0,0,,,,
10,9,Doug Baldwin,23.082,12/12/2011,NFL,SEA,,STL,W 30-13,13,14,Mon,15.3,22.3,22.3,18.8,0,0,0,0,0,0,0,0,7,93,1,0,,,,
34,32,Brandon Lloyd,30.16,12/12/2011,NFL,STL,@,SEA,L 13-30,13,14,Mon,8.2,13.2,13.2,10.7,0,0,0,0,0,0,0,0,5,82,0,0,,,,
52,49,Golden Tate,23.132,12/12/2011,NFL,SEA,,STL,W 30-13,13,14,Mon,5.3,8.3,8.3,6.8,0,0,0,0,0,1,14,0,3,39,0,0,,,,
97,92,Ben Obomanu,28.043,12/12/2011,NFL,SEA,,STL,W 30-13,13,14,Mon,1.3,2.3,2.3,1.8,0,0,0,0,0,0,0,0,1,13,0,0,,,,
98,93,Mike Williams,27.342,12/12/2011,NFL,SEA,,STL,W 30-13,13,14,Mon,1.3,3.3,3.3,2.3,0,0,0,0,0,0,0,0,2,13,0,0,,,,
99,94,Danario Alexander,25.127,12/12/2011,NFL,STL,@,SEA,L 13-30,13,14,Mon,1.2,2.2,2.2,1.7,0,0,0,0,0,0,0,0,1,12,0,0,,,,
3,2,Roddy White,30.043,12/15/2011,NFL,ATL,,JAX,W 41-14,14,15,Thu,25.5,35.5,38.5,30.5,0,0,0,0,0,0,0,0,10,135,2,0,,,,
8,7,Julio Jones,22.315,12/15/2011,NFL,ATL,,JAX,W 41-14,14,15,Thu,15.1,20.1,20.1,17.6,0,0,0,0,0,1,6,0,5,85,1,0,,,,
21,20,Chastin West,24.228,12/15/2011,NFL,JAX,@,ATL,L 14-41,14,15,Thu,9.8,12.8,12.8,11.3,0,0,0,0,0,0,0,0,3,38,1,0,,,,
60,57,Taylor Price,24.068,12/15/2011,NFL,JAX,@,ATL,L 14-41,14,15,Thu,3.9,5.9,5.9,4.9,0,0,0,0,0,0,0,0,2,39,0,0,,,,
99,94,Harry Douglas,27.09,12/15/2011,NFL,ATL,,JAX,W 41-14,14,15,Thu,1.2,2.2,2.2,1.7,0,0,0,0,0,0,0,0,1,12,0,0,,,,
17,16,Miles Austin,27.17,12/17/2011,NFL,DAL,@,TAM,W 31-15,14,15,Sat,11.3,16.3,16.3,13.8,0,0,0,0,0,0,0,0,5,53,1,0,,,,
19,18,Dez Bryant,23.043,12/17/2011,NFL,DAL,@,TAM,W 31-15,14,15,Sat,10,14,14,12,0,0,0,0,0,0,0,0,4,40,1,0,,,,
23,21,Dezmon Briscoe,22.108,12/17/2011,NFL,TAM,,DAL,L 15-31,14,15,Sat,9.6,12.6,12.6,11.1,0,0,0,0,0,0,0,0,3,36,1,0,,,,
30,28,Laurent Robinson,26.211,12/17/2011,NFL,DAL,@,TAM,W 31-15,14,15,Sat,8.9,11.9,11.9,10.4,0,0,0,0,0,0,0,0,3,29,1,0,,,,
2,1,Calvin Johnson,26.08,12/18/2011,NFL,DET,@,OAK,W 28-27,14,15,Sun,33.4,42.4,45.4,37.9,0,0,0,0,0,0,0,0,9,214,2,0,,,,
4,3,Lance Moore,28.109,12/18/2011,NFL,NOR,@,MIN,W 42-20,14,15,Sun,21.1,26.1,26.1,23.6,0,0,0,0,0,0,0,0,5,91,2,0,,,,
5,4,Darrius Heyward-Bey,24.295,12/18/2011,NFL,OAK,,DET,L 27-28,14,15,Sun,20.5,28.5,32,24.5,0,0,0,0,0,0,0,0,8,155,1,1,,,,
6,5,Greg Little,22.202,12/18/2011,NFL,CLE,@,ARI,L 17-20,14,15,Sun,19.1,24.1,27.1,21.6,0,0,0,0,0,0,0,0,5,131,1,0,,,,
7,6,Malcom Floyd,30.101,12/18/2011,NFL,SDG,,BAL,W 34-14,14,15,Sun,15.6,20.6,20.6,18.1,0,0,0,0,0,0,0,0,5,96,1,0,,,,
9,8,Steve Smith,32.22,12/18/2011,NFL,CAR,@,HOU,W 28-13,14,15,Sun,14.2,19.2,19.2,16.7,0,0,0,0,0,0,0,0,5,82,1,0,,,,
10,9,Nate Burleson,30.121,12/18/2011,NFL,DET,@,OAK,W 28-27,14,15,Sun,14.1,21.1,21.1,17.6,0,0,0,0,0,0,0,0,7,81,1,0,,,,
11,10,Brandon Marshall,27.27,12/18/2011,NFL,MIA,@,BUF,W 30-23,14,15,Sun,13.4,16.4,16.9,14.9,0,0,0,0,0,0,0,0,3,84,1,1,,,,
12,11,Andre Roberts,23.343,12/18/2011,NFL,ARI,,CLE,W 20-17,14,15,Sun,12.7,18.7,18.7,15.7,0,0,0,0,0,1,7,0,6,60,1,0,,,,
13,12,Torrey Smith,22.326,12/18/2011,NFL,BAL,@,SDG,L 14-34,14,15,Sun,12.7,18.7,19.2,15.7,0,0,0,0,0,0,0,0,6,77,1,1,,,,
14,13,Nate Washington,28.112,12/18/2011,NFL,TEN,@,IND,L 13-27,14,15,Sun,12.2,19.2,19.2,15.7,0,0,0,0,0,0,0,0,7,62,1,0,,,,
15,14,Demaryius Thomas,23.358,12/18/2011,NFL,DEN,,NWE,L 23-41,14,15,Sun,11.6,18.6,21.6,15.1,0,1,0,0,0,0,0,0,7,116,0,0,,,,
16,15,A.J. Green,23.14,12/18/2011,NFL,CIN,@,STL,W 20-13,14,15,Sun,11.5,17.5,20.5,14.5,0,0,0,0,0,0,0,0,6,115,0,0,,,,
18,17,Danario Alexander,25.133,12/18/2011,NFL,STL,,CIN,L 13-20,14,15,Sun,11.2,14.2,14.2,12.7,0,0,0,0,0,0,0,0,3,52,1,0,,,,
20,19,Santana Moss,32.2,12/18/2011,NFL,WAS,@,NYG,W 23-10,14,15,Sun,10,12,12,11,0,0,0,0,0,0,0,0,2,40,1,0,,,,
25,23,Vincent Jackson,28.338,12/18/2011,NFL,SDG,,BAL,W 34-14,14,15,Sun,9.3,12.3,12.3,10.8,0,0,0,0,0,1,9,0,3,84,0,0,,,,
26,24,Chad Johnson,33.343,12/18/2011,NFL,NWE,@,DEN,W 41-23,14,15,Sun,9.3,10.3,10.3,9.8,0,0,0,0,0,0,0,0,1,33,1,0,,,,
27,25,Reggie Wayne,33.031,12/18/2011,NFL,IND,,TEN,W 27-13,14,15,Sun,9.3,12.3,12.3,10.8,0,0,0,0,0,0,0,0,3,33,1,0,,,,
28,26,Marques Colston,28.196,12/18/2011,NFL,NOR,@,MIN,W 42-20,14,15,Sun,9.1,17.1,17.1,13.1,0,0,0,0,0,0,0,0,8,91,0,0,,,,
29,27,Santonio Holmes,27.29,12/18/2011,NFL,NYJ,@,PHI,L 19-45,14,15,Sun,9,13,13.5,11,0,0,0,0,0,0,0,0,4,40,1,1,,,,
31,29,Lavelle Hawkins,25.159,12/18/2011,NFL,TEN,@,IND,L 13-27,14,15,Sun,8.8,16.8,16.8,12.8,0,0,0,0,0,0,0,0,8,88,0,0,,,,
32,30,Jabar Gaffney,31.017,12/18/2011,NFL,WAS,@,NYG,W 23-10,14,15,Sun,8.5,14.5,14.5,11.5,0,0,0,0,0,0,0,0,6,85,0,0,,,,
33,31,Titus Young,22.119,12/18/2011,NFL,DET,@,OAK,W 28-27,14,15,Sun,8.5,13.5,13.5,11,0,0,0,0,0,1,4,0,5,21,1,0,,,,
34,32,Louis Murphy,24.221,12/18/2011,NFL,OAK,,DET,L 27-28,14,15,Sun,8.4,9.4,9.4,8.9,0,0,0,0,0,2,16,1,1,8,0,0,,,,
35,33,Steve Johnson,25.02,12/18/2011,NFL,BUF,,MIA,L 23-30,14,15,Sun,8.2,13.2,13.2,10.7,0,0,0,0,0,0,0,0,5,82,0,0,,,,
36,34,Steve Breaston,28.12,12/18/2011,NFL,KAN,,GNB,W 19-14,14,15,Sun,7.5,11.5,11.5,9.5,0,0,0,0,0,1,25,0,4,50,0,0,,,,
37,35,Hakeem Nicks,23.338,12/18/2011,NFL,NYG,,WAS,L 10-23,14,15,Sun,7.3,12.3,12.3,9.8,0,0,0,0,0,0,0,0,5,73,0,0,,,,
38,36,Derek Hagan,27.088,12/18/2011,NFL,BUF,,MIA,L 23-30,14,15,Sun,7.2,9.2,9.2,8.2,0,0,0,0,0,0,0,0,2,12,1,0,,,,
39,37,Plaxico Burress,34.128,12/18/2011,NFL,NYJ,@,PHI,L 19-45,14,15,Sun,6.9,7.9,7.9,7.4,0,0,0,0,0,0,0,0,1,9,1,0,,,,
40,38,Brian Hartline,25.026,12/18/2011,NFL,MIA,@,BUF,W 30-23,14,15,Sun,6.9,9.9,9.9,8.4,0,0,0,0,0,0,0,0,3,69,0,0,,,,
41,39,Donald Driver,36.319,12/18/2011,NFL,GNB,@,KAN,L 14-19,14,15,Sun,6.7,8.7,8.7,7.7,0,0,0,0,0,0,0,0,2,7,1,0,,,,
44,41,Larry Fitzgerald,28.109,12/18/2011,NFL,ARI,,CLE,W 20-17,14,15,Sun,6.5,9.5,9.5,8,0,0,0,0,0,0,0,0,3,65,0,0,,,,
45,42,Golden Tate,23.138,12/18/2011,NFL,SEA,@,CHI,W 38-14,14,15,Sun,6.3,10.3,10.3,8.3,0,0,0,0,0,1,2,0,4,61,0,0,,,,
46,43,David Nelson,25.041,12/18/2011,NFL,BUF,,MIA,L 23-30,14,15,Sun,6,12,12,9,0,0,0,0,0,0,0,0,6,60,0,0,,,,
48,45,Randall Cobb,21.118,12/18/2011,NFL,GNB,@,KAN,L 14-19,14,15,Sun,5.7,9.7,9.7,7.7,0,0,0,0,0,1,4,0,4,53,0,0,,,,
49,46,Jeremy Maclin,23.221,12/18/2011,NFL,PHI,,NYJ,W 45-19,14,15,Sun,5.7,8.7,8.7,7.2,0,0,0,0,0,0,0,0,3,57,0,0,,,,
50,47,Mario Manningham,25.207,12/18/2011,NFL,NYG,,WAS,L 10-23,14,15,Sun,5.7,8.7,8.7,7.2,0,0,0,0,0,0,0,0,3,57,0,0,,,,
51,48,T.J. Houshmandzadeh,34.083,12/18/2011,NFL,OAK,,DET,L 27-28,14,15,Sun,5.2,11.2,11.2,8.2,0,0,0,0,0,0,0,0,6,52,0,0,,,,
52,49,Anquan Boldin,31.076,12/18/2011,NFL,BAL,@,SDG,L 14-34,14,15,Sun,5.1,7.1,7.1,6.1,0,0,0,0,0,0,0,0,2,51,0,0,,,,
53,50,Dwayne Bowe,27.088,12/18/2011,NFL,KAN,,GNB,W 19-14,14,15,Sun,4.9,8.9,8.9,6.9,0,0,0,0,0,0,0,0,4,49,0,0,,,,
54,51,Victor Cruz,25.037,12/18/2011,NFL,NYG,,WAS,L 10-23,14,15,Sun,4.4,9.4,9.4,6.9,0,0,0,0,0,0,0,0,5,44,0,0,,,,
55,52,Ben Obomanu,28.049,12/18/2011,NFL,SEA,@,CHI,W 38-14,14,15,Sun,4.3,5.3,5.3,4.8,0,0,0,0,0,0,0,0,1,43,0,0,,,,
56,53,Brandon Lloyd,30.166,12/18/2011,NFL,STL,,CIN,L 13-20,14,15,Sun,4.2,9.2,9.2,6.7,0,0,0,0,0,0,0,0,5,42,0,0,,,,
57,54,Mohamed Massaquoi,25.024,12/18/2011,NFL,CLE,@,ARI,L 17-20,14,15,Sun,4.2,7.2,7.2,5.7,0,0,0,0,0,0,0,0,3,42,0,0,,,,
58,55,Wes Welker,30.231,12/18/2011,NFL,NWE,@,DEN,W 41-23,14,15,Sun,4.1,8.1,8.1,6.1,0,0,0,0,0,0,0,0,4,41,0,0,,,,
59,56,Ruvell Martin,29.13,12/18/2011,NFL,BUF,,MIA,L 23-30,14,15,Sun,4,7,7,5.5,0,0,0,0,0,0,0,0,3,40,0,0,,,,
61,58,Austin Pettis,23.225,12/18/2011,NFL,STL,,CIN,L 13-20,14,15,Sun,3.8,7.8,7.8,5.8,0,0,0,0,0,0,0,0,4,38,0,0,,,,
62,59,Early Doucet,26.051,12/18/2011,NFL,ARI,,CLE,W 20-17,14,15,Sun,3.7,6.7,6.7,5.2,0,0,0,0,0,0,0,0,3,37,0,0,,,,
65,61,Donte' Stallworth,31.038,12/18/2011,NFL,WAS,@,NYG,W 23-10,14,15,Sun,3.5,5.5,5.5,4.5,0,0,0,0,0,0,0,0,2,35,0,0,,,,
67,63,Mike Williams,27.348,12/18/2011,NFL,SEA,@,CHI,W 38-14,14,15,Sun,3.1,5.1,5.1,4.1,0,0,0,0,0,0,0,0,2,31,0,0,,,,
68,64,Devin Aromashodu,27.209,12/18/2011,NFL,MIN,,NOR,L 20-42,14,15,Sun,2.9,4.9,4.9,3.9,0,0,0,0,0,0,0,0,2,29,0,0,,,,
69,65,Jordy Nelson,26.201,12/18/2011,NFL,GNB,@,KAN,L 14-19,14,15,Sun,2.9,4.9,4.9,3.9,0,0,0,0,0,0,0,0,2,29,0,0,,,,
70,66,DeSean Jackson,25.017,12/18/2011,NFL,PHI,,NYJ,W 45-19,14,15,Sun,2.8,4.8,4.8,3.8,0,0,0,0,0,0,0,0,2,28,0,0,,,,
71,67,Robert Meachem,27.081,12/18/2011,NFL,NOR,@,MIN,W 42-20,14,15,Sun,2.6,4.6,4.6,3.6,0,0,0,0,0,1,4,0,2,22,0,0,,,,
72,68,Denarius Moore,23.009,12/18/2011,NFL,OAK,,DET,L 27-28,14,15,Sun,2.6,4.6,4.6,3.6,0,0,0,0,0,1,13,0,2,13,0,0,,,,
73,69,Dane Sanzenbacher,23.066,12/18/2011,NFL,CHI,,SEA,L 14-38,14,15,Sun,2.6,4.6,4.6,3.6,0,0,0,0,0,0,0,0,2,26,0,0,,,,
74,70,Kevin Walter,30.136,12/18/2011,NFL,HOU,,CAR,L 13-28,14,15,Sun,2.6,4.6,4.6,3.6,0,0,0,0,0,0,0,0,2,26,0,0,,,,
75,71,Jacoby Jones,27.16,12/18/2011,NFL,HOU,,CAR,L 13-28,14,15,Sun,2.4,3.4,3.4,2.9,0,0,0,0,0,0,0,0,1,24,0,0,,,,
76,72,Bryant Johnson,30.286,12/18/2011,NFL,HOU,,CAR,L 13-28,14,15,Sun,2.3,4.3,4.3,3.3,0,0,0,0,0,0,0,0,2,23,0,0,,,,
77,73,Eric Decker,24.278,12/18/2011,NFL,DEN,,NWE,L 23-41,14,15,Sun,2.2,3.2,3.2,2.7,0,0,0,0,0,0,0,0,1,22,0,0,,,,
78,74,Pierre Garcon,25.132,12/18/2011,NFL,IND,,TEN,W 27-13,14,15,Sun,2.2,4.2,4.7,3.2,0,0,0,0,0,1,8,0,2,24,0,1,,,,
79,75,Jordan Norwood,25.08,12/18/2011,NFL,CLE,@,ARI,L 17-20,14,15,Sun,2.1,5.1,5.1,3.6,0,0,0,0,0,0,0,0,3,21,0,0,,,,
80,76,Earl Bennett,24.27,12/18/2011,NFL,CHI,,SEA,L 14-38,14,15,Sun,2,3,3,2.5,0,0,0,0,0,0,0,0,1,20,0,0,,,,
81,77,Terrance Copper,29.281,12/18/2011,NFL,KAN,,GNB,W 19-14,14,15,Sun,2,4,4,3,0,0,0,0,0,0,0,0,2,20,0,0,,,,
83,79,Deon Butler,25.348,12/18/2011,NFL,SEA,@,CHI,W 38-14,14,15,Sun,1.9,3.9,3.9,2.9,0,0,0,0,0,0,0,0,2,19,0,0,,,,
84,80,Riley Cooper,24.1,12/18/2011,NFL,PHI,,NYJ,W 45-19,14,15,Sun,1.8,2.8,2.8,2.3,0,0,0,0,0,0,0,0,1,18,0,0,,,,
86,81,Andrew Hawkins,25.283,12/18/2011,NFL,CIN,@,STL,W 20-13,14,15,Sun,1.8,2.8,2.8,2.3,0,0,0,0,0,1,8,0,1,10,0,0,,,,
87,82,Jonathan Baldwin,22.13,12/18/2011,NFL,KAN,,GNB,W 19-14,14,15,Sun,1.7,2.7,2.7,2.2,0,0,0,0,0,0,0,0,1,17,0,0,,,,
88,83,James Jones,27.262,12/18/2011,NFL,GNB,@,KAN,L 14-19,14,15,Sun,1.7,3.7,3.7,2.7,0,0,0,0,0,0,0,0,2,17,0,0,,,,
89,84,Jeremy Kerley,23.04,12/18/2011,NFL,NYJ,@,PHI,L 19-45,14,15,Sun,1.6,3.6,3.6,2.6,0,0,0,0,0,0,0,0,2,16,0,0,,,,
90,85,Legedu Naanee,28.093,12/18/2011,NFL,CAR,@,HOU,W 28-13,14,15,Sun,1.6,3.6,3.6,2.6,0,0,0,0,0,0,0,0,2,16,0,0,,,,
91,86,Damian Williams,23.206,12/18/2011,NFL,TEN,@,IND,L 13-27,14,15,Sun,1.5,3.5,3.5,2.5,0,0,0,0,0,0,0,0,2,15,0,0,,,,
92,87,Matt Willis,27.249,12/18/2011,NFL,DEN,,NWE,L 23-41,14,15,Sun,1.5,2.5,2.5,2,0,0,0,0,0,0,0,0,1,15,0,0,,,,
93,88,Anthony Armstrong,28.264,12/18/2011,NFL,WAS,@,NYG,W 23-10,14,15,Sun,1.4,1.4,1.4,1.4,0,0,0,0,0,1,14,0,0,0,0,0,,,,
94,89,Chaz Schilens,26.041,12/18/2011,NFL,OAK,,DET,L 27-28,14,15,Sun,1.4,3.4,3.4,2.4,0,0,0,0,0,0,0,0,2,14,0,0,,,,
95,90,Jerome Simpson,25.317,12/18/2011,NFL,CIN,@,STL,W 20-13,14,15,Sun,1.4,3.4,3.4,2.4,0,0,0,0,0,0,0,0,2,14,0,0,,,,
96,91,Doug Baldwin,23.088,12/18/2011,NFL,SEA,@,CHI,W 38-14,14,15,Sun,1.3,2.3,2.3,1.8,0,0,0,0,0,0,0,0,1,13,0,0,,,,
97,92,Vincent Brown,22.327,12/18/2011,NFL,SDG,,BAL,W 34-14,14,15,Sun,1.3,2.3,2.3,1.8,0,0,0,0,0,0,0,0,1,13,0,0,,,,
98,93,Tiquan Underwood,24.304,12/18/2011,NFL,NWE,@,DEN,W 41-23,14,15,Sun,1.3,2.3,2.3,1.8,0,0,0,0,0,0,0,0,1,13,0,0,,,,
100,95,Emmanuel Arceneaux,24.092,12/18/2011,NFL,MIN,,NOR,L 20-42,14,15,Sun,1,2,2,1.5,0,0,0,0,0,0,0,0,1,10,0,0,,,,
24,22,Jerricho Cotchery,29.186,12/19/2011,NFL,PIT,@,SFO,L 3-20,14,15,Mon,9.3,14.3,14.3,11.8,0,0,0,0,0,0,0,0,5,93,0,0,,,,
42,40,Mike Wallace,25.14,12/19/2011,NFL,PIT,@,SFO,L 3-20,14,15,Mon,6.6,11.6,11.6,9.1,0,0,0,0,0,0,0,0,5,66,0,0,,,,
47,44,Antonio Brown,23.162,12/19/2011,NFL,PIT,@,SFO,L 3-20,14,15,Mon,5.9,10.9,10.9,8.4,0,0,0,0,0,0,0,0,5,59,0,0,,,,
63,60,Michael Crabtree,24.096,12/19/2011,NFL,SFO,,PIT,W 20-3,14,15,Mon,3.5,7.5,7.5,5.5,0,0,0,0,0,0,0,0,4,35,0,0,,,,
66,62,Kyle Williams,23.153,12/19/2011,NFL,SFO,,PIT,W 20-3,14,15,Mon,3.3,7.3,7.3,5.3,0,0,0,0,0,0,0,0,4,33,0,0,,,,
82,78,Ted Ginn,26.251,12/19/2011,NFL,SFO,,PIT,W 20-3,14,15,Mon,2,3,3,2.5,0,0,0,0,0,1,6,0,1,14,0,0,,,,
7,6,Reggie Wayne,33.035,12/22/2011,NFL,IND,,HOU,W 19-16,15,16,Thu,16.6,24.6,27.6,20.6,0,0,0,0,0,0,0,0,8,106,1,0,,,,
48,45,Pierre Garcon,25.136,12/22/2011,NFL,IND,,HOU,W 19-16,15,16,Thu,5,11,11,8,0,0,0,0,0,0,0,0,6,50,0,0,,,,
51,48,Austin Collie,26.041,12/22/2011,NFL,IND,,HOU,W 19-16,15,16,Thu,4.9,7.9,7.9,6.4,0,0,0,0,0,0,0,0,3,49,0,0,,,,
54,51,Kevin Walter,30.14,12/22/2011,NFL,HOU,@,IND,L 16-19,15,16,Thu,4.7,7.7,7.7,6.2,0,0,0,0,0,0,0,0,3,47,0,0,,,,
58,55,Jacoby Jones,27.164,12/22/2011,NFL,HOU,@,IND,L 16-19,15,16,Thu,4.2,6.2,6.2,5.2,0,0,0,0,0,1,15,0,2,27,0,0,,,,
